conn,total_connections,pkts_rate,unique_dports,most_common_dst_port,duration,mean_total_pkts,median_total_pkts,mode_total_pkts,mean_total_data,median_total_data,mode_total_data,mean_bytes_sent,median_bytes_sent,mode_bytes_sent,mean_bytes_recv,median_bytes_recv,mode_bytes_recv,gap_between_conns,max_in,max_out,max_total,avg_in,avg_out,avg_total,std_in,std_out,std_total,75th_percentile_in,75th_percentile_out,75th_percentile_total,nb_pkts_in,nb_pkts_out,nb_pkts_total,nb_pkts_in_f30,nb_pkts_out_f30,nb_pkts_in_l30,nb_pkts_out_l30,std_pkt_conc_out20,avg_pkt_conc_out20,avg_per_sec,std_per_sec,avg_order_in,avg_order_out,std_order_in,std_order_out,medconc,med_per_sec,min_per_sec,max_per_sec,maxconc,perc_in,perc_out,sum_altconc,sum_alt_per_sec,sum_number_pkts,sum_intertimestats,number
normal_conn_1052,50,127.99054757308573,2,35270,0.3906538486480713,545.44,65.5,40,545.44,65.5,40,81.45833333333333,40.0,40,973.7307692307693,1400.0,1480,0.1627509593963623,0.11695408821105957,0.11713886260986328,0.11695408821105957,0.011019954681396485,0.01698494994122049,0.007972527523430027,0.030659217710726605,0.0379905654220112,0.027319848641667144,0.005454063415527344,0.005700945854187012,0.0010390281677246094,26.0,24.0,50.0,15.0,15.0,17.0,13.0,2.943920288775949,8.0,0.9803921568627451,0.1386483884679505,25.423076923076923,23.5,14.218549847411081,14.591664287073858,9.0,1.0,0.0,1.0,11.0,0.52,0.48,20.0,49.0,100.0,0.4951881403898733,0
normal_conn_1053,50,479.5836134703604,2,60732,0.10425710678100586,490.62,48.0,40,490.62,48.0,40,104.66666666666667,40.0,40,846.8846153846154,1313.5,1480,0.25087404251098633,0.08730602264404297,0.08761882781982422,0.08730602264404297,0.0040816783905029295,0.00453291768613069,0.0021276960567552217,0.017075424068650355,0.017805065613054637,0.012359169743616687,0.0002429485321044922,0.0005135536193847656,0.0001399517059326172,26.0,24.0,50.0,15.0,15.0,16.0,14.0,2.8284271247461903,8.0,0.9803921568627451,0.1386483884679505,24.73076923076923,24.25,14.208766774581033,14.663588692176733,10.0,1.0,0.0,1.0,10.0,0.52,0.48,20.0,49.0,100.0,0.32110927852404253,0
normal_conn_1054,50,50.55657622990992,2,37396,0.9889910221099854,587.26,87.5,40,587.26,87.5,40,83.73913043478261,40.0,40,1016.1851851851852,1360.0,1480,0.18896102905273438,0.2283618450164795,0.22858595848083496,0.2283618450164795,0.02928442221421462,0.04423931511965665,0.02018349024714256,0.06988272212379941,0.08475254819423918,0.060751920891355116,0.01537853479385376,0.015422463417053223,0.0014188289642333984,27.0,23.0,50.0,15.0,15.0,16.0,14.0,3.39934634239519,7.666666666666667,0.9803921568627451,0.1386483884679505,26.25925925925926,22.434782608695652,14.670687813895592,13.862135123065723,9.0,1.0,0.0,1.0,11.0,0.54,0.46,20.0,49.0,100.0,1.0266238944793418,0
normal_conn_1064,50,107.59282479185863,2,443,0.46471500396728516,476.08,50.0,40,476.08,50.0,40,86.44,40.0,40,865.72,1374.0,1480,3.6754980087280273,0.4306809902191162,0.43069982528686523,0.43046092987060547,0.019270747900009155,0.019363125165303547,0.009483979672801738,0.08584647723861849,0.08583197591400697,0.060808032413002686,0.00030535459518432617,0.000742793083190918,0.00015401840209960938,25.0,25.0,50.0,15.0,15.0,15.0,15.0,2.357022603955158,8.333333333333334,0.9803921568627451,0.1386483884679505,24.0,25.0,13.882362911262621,14.942556675482278,10.0,1.0,0.0,1.0,10.0,0.5,0.5,20.0,49.0,100.0,1.5736482497608044,0
normal_conn_1067,50,112.98920726871488,2,45514,0.4425201416015625,453.64,44.0,40,453.64,44.0,40,97.25,40.0,40,782.6153846153846,903.0,1480,12.059814929962158,0.12485718727111816,0.12541818618774414,0.12485718727111816,0.012748918533325194,0.019240006156589672,0.009031023297991072,0.03484012540420371,0.04245953424768102,0.03053327529508682,0.0004928112030029297,0.001793980598449707,0.00023818016052246094,26.0,24.0,50.0,15.0,15.0,16.0,14.0,2.8284271247461903,8.0,0.9803921568627451,0.1386483884679505,24.884615384615383,24.083333333333332,14.377672121080721,14.476753396010063,10.0,1.0,0.0,1.0,10.0,0.52,0.48,20.0,49.0,100.0,0.5265104156268331,0
normal_conn_1069,50,0.7702255795992,2,40968,64.91604709625244,230.76,42.0,40,230.76,42.0,40,127.79166666666667,69.0,40,325.8076923076923,40.0,40,12.389649152755737,60.00216817855835,59.96399688720703,59.95812201499939,2.5913943672180175,2.8224352650020434,1.3248172876786213,11.736686203043126,12.200971640860336,8.47609026981673,0.16698503494262695,0.16862642765045166,0.012647867202758789,26.0,24.0,50.0,14.0,16.0,16.0,14.0,2.8284271247461903,8.0,0.9803921568627451,0.1386483884679505,25.576923076923077,23.333333333333332,14.4493094775736,14.31976101600706,10.0,1.0,0.0,1.0,10.0,0.52,0.48,20.0,49.0,100.0,219.42494144417947,0
normal_conn_1070,50,0.10072435189505542,2,443,496.40428614616394,340.06,44.0,40,340.06,44.0,40,91.28,40.0,40,588.84,52.0,1480,0.538748025894165,495.87353587150574,495.8733160495758,495.8733160495758,20.67835533618927,20.683511922756832,10.130699717268651,99.0850529098355,99.08393406319712,70.11091571921072,0.0024886131286621094,0.009518027305603027,0.0002601146697998047,25.0,25.0,50.0,15.0,15.0,15.0,15.0,1.699673171197595,8.333333333333334,0.9803921568627451,0.1386483884679505,24.36,24.64,13.493346508557467,15.309813846026998,9.0,1.0,0.0,1.0,10.0,0.5,0.5,19.0,49.0,100.0,1807.4049043942193,0
normal_conn_1071,50,0.3844525480955839,2,58150,130.05506205558777,230.54,52.0,40,230.54,52.0,40,131.25,82.0,40,322.1923076923077,40.0,40,1.1596739292145344,125.61508917808533,2.321800947189331,125.61508917808533,5.198707485198975,0.1930419984071151,2.6541849399099546,24.584281452797065,0.48214776429118317,17.751201944876733,0.14874911308288574,0.11885595321655273,0.06052994728088379,26.0,24.0,50.0,14.0,16.0,17.0,13.0,2.943920288775949,8.0,0.9803921568627451,0.1386483884679505,25.692307692307693,23.208333333333332,14.85252951978533,13.844310403756323,9.0,1.0,0.0,1.0,11.0,0.52,0.48,20.0,49.0,100.0,304.7436799024214,0
normal_conn_1077,50,0.10283305752109806,2,443,486.22496700286865,541.78,42.0,40,541.78,42.0,40,81.56,40.0,40,1002.0,1468.0,1468,3.3908329010009197,239.97021579742432,244.6400499343872,244.6400499343872,10.052254875500997,20.259373625119526,9.922958510262626,47.941443842411985,66.9527500681992,47.939104249990265,0.006479620933532715,0.10400199890136719,0.003195047378540039,25.0,25.0,50.0,15.0,15.0,15.0,15.0,2.357022603955158,8.333333333333334,0.9803921568627451,0.1386483884679505,24.28,24.72,13.814543061571019,15.018708333275535,10.0,1.0,0.0,1.0,10.0,0.5,0.5,20.0,49.0,100.0,932.4318775048968,0
normal_conn_1078,50,54.56299044917671,2,37082,0.9163720607757568,588.78,81.5,40,588.78,81.5,40,84.875,40.0,40,1053.923076923077,1400.0,1480,16.21805310249323,0.35044002532958984,0.35063600540161133,0.35044002532958984,0.02670771598815918,0.039842263511989426,0.018701470628076672,0.0803327626697021,0.09298813383563705,0.06660584654336643,0.00974893569946289,0.01261138916015625,0.002688884735107422,26.0,24.0,50.0,15.0,15.0,16.0,14.0,2.8284271247461903,8.0,0.9803921568627451,0.1386483884679505,25.346153846153847,23.583333333333332,14.035510754161301,14.792781648117737,10.0,1.0,0.0,1.0,10.0,0.52,0.48,20.0,49.0,100.0,1.4017434588324487,0
